Position,Track Name,Artist,Streams,URL,date
66,Teeth,5 Seconds of Summer,2776906,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,9/1/19
67,The Archer,Taylor Swift,2773828,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,9/1/19
68,Callaita,Bad Bunny,2770515,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,9/1/19
69,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2728032,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,9/1/19
70,One Thing Right,Marshmello,2719424,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,9/1/19
71,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2692014,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,9/1/19
72,Fuck it I love you,Lana Del Rey,2675670,https://open.spotify.com/track/7MtVPRGtZl6rPjMfLoI3Lh,9/1/19
73,Sanguine Paradise,Lil Uzi Vert,2673964,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,9/1/19
74,Envy Me,Calboy,2635895,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,9/1/19
75,Lucid Dreams,Juice WRLD,2574415,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,9/1/19
76,Juice,Lizzo,2570188,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,9/1/19
77,"Go Loko (feat. Tyga, Jon Z)",YG,2565749,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,9/1/19
78,Tap (feat. Meek Mill),NAV,2534535,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO,9/1/19
79,Sucker,Jonas Brothers,2528518,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,9/1/19
80,Murder On My Mind,YNW Melly,2528026,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,9/1/19
81,My Type,Saweetie,2497919,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,9/1/19
82,7 rings,Ariana Grande,2478409,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,9/1/19
83,lovely (with Khalid),Billie Eilish,2459001,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,9/1/19
84,when the party's over,Billie Eilish,2458433,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,9/1/19
85,Pure Water (with Migos),Mustard,2454056,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,9/1/19
86,Better Now,Post Malone,2443935,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,9/1/19
87,Hot Shower,Chance the Rapper,2440672,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,9/1/19
88,Right Back (feat. A Boogie Wit Da Hoodie),Khalid,2430313,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L,9/1/19
89,Cash Shit (feat. DaBaby),Megan Thee Stallion,2412520,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC,9/1/19
90,Cinnamon Girl,Lana Del Rey,2390965,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e,9/1/19
91,Afterglow,Taylor Swift,2380962,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi,9/1/19
92,If I Can't Have You,Shawn Mendes,2354236,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,9/1/19
93,rockstar (feat. 21 Savage),Post Malone,2349463,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,9/1/19
94,Better,Khalid,2348746,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,9/1/19
95,Eastside (with Halsey & Khalid),benny blanco,2303989,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,9/1/19
96,The Git Up,Blanco Brown,2267661,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,9/1/19
97,Happier,Marshmello,2261821,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,9/1/19
98,Robbery,Juice WRLD,2256947,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,9/1/19
99,Daddy (feat. Rich The Kid),Blueface,2254737,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw,9/1/19
100,False God,Taylor Swift,2250957,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so,9/1/19
101,LA CANCIÓN,J Balvin,2244971,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,9/1/19
102,Paradise,Bazzi,2199053,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn,9/1/19
103,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,2184869,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d,9/1/19
104,Won't Be Late (feat. Drake),Swae Lee,2178499,https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa,9/1/19
105,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,2148449,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,9/1/19
106,Speechless,Dan + Shay,2113584,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,9/1/19
107,SLOW DANCING IN THE DARK,Joji,2103691,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,9/1/19
108,Out Of Luck,Lil Tecca,2102419,https://open.spotify.com/track/2ZGvw7BpnUHG89yt8fNxH7,9/1/19
109,Baby Sitter (feat. Offset),DaBaby,2081035,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk,9/1/19
110,Mariners Apartment Complex,Lana Del Rey,2069974,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P,9/1/19
111,goosebumps,Travis Scott,2067426,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,9/1/19
112,Uno,Ambjaay,2066664,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO,9/1/19
113,Pneuma,TOOL,2050370,https://open.spotify.com/track/03sEzk1VyrUZSgyhoQR0LZ,9/1/19
114,Love song,Lana Del Rey,2042621,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe,9/1/19
115,I Fall Apart,Post Malone,2039054,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,9/1/19
116,Higher Love,Kygo,2018174,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,9/1/19
117,Goin Baby,DaBaby,2008222,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS,9/1/19
118,SAD!,XXXTENTACION,2000544,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,9/1/19
119,Amigo,Lil Tecca,1981189,https://open.spotify.com/track/6qWSHYcZEvE0MIcH2WmB23,9/1/19
120,Look Back at It,A Boogie Wit da Hoodie,1968887,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,9/1/19
121,Baby Birkin,Gunna,1967492,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg,9/1/19
122,Venice Bitch,Lana Del Rey,1963863,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17,9/1/19
123,Without Me,Halsey,1962745,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,9/1/19
124,Heartless (feat. Morgan Wallen),Diplo,1948574,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt,9/1/19
125,Good Things Fall Apart (with Jon Bellion),ILLENIUM,1944602,https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF,9/1/19
126,Ballin' (with Roddy Ricch),Mustard,1940778,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,9/1/19
127,Whiskey Glasses,Morgan Wallen,1939147,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00,9/1/19
128,"Yo x Ti, Tu x Mi",ROSALÍA,1937365,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,9/1/19
129,a lot,21 Savage,1931384,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,9/1/19
130,Rodeo,Lil Nas X,1927708,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,9/1/19
131,I Warned Myself,Charlie Puth,1926752,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl,9/1/19
132,Soltera (Remix),Lunay,1923551,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza,9/1/19
133,No Me Conoce - Remix,Jhay Cortez,1905587,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,9/1/19
134,Beautiful Crazy,Luke Combs,1905365,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde,9/1/19
135,"thank u, next",Ariana Grande,1904194,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,9/1/19
136,Soon You’ll Get Better (feat. The Chicks),Taylor Swift,1897910,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr,9/1/19
137,Daylight,Taylor Swift,1895750,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6,9/1/19
138,Hate Me (with Juice WRLD),Ellie Goulding,1882935,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE,9/1/19
139,bury a friend,Billie Eilish,1873362,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,9/1/19
140,The Bones,Maren Morris,1866127,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,9/1/19
141,Only Human,Jonas Brothers,1852417,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk,9/1/19
142,Invincible,TOOL,1850396,https://open.spotify.com/track/2xKDKtJBLDPd7BF3VmSQQO,9/1/19
143,Bossanova,Lil Tecca,1843311,https://open.spotify.com/track/1FUVCa49nKsPRuznGVrIFY,9/1/19
144,Otro Trago - Remix,Sech,1838250,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,9/1/19
145,Post Malone (feat. RANI),Sam Feldt,1831059,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,9/1/19
146,Psycho (feat. Ty Dolla $ign),Post Malone,1826265,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,9/1/19
147,The greatest,Lana Del Rey,1821447,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL,9/1/19
148,Jocelyn Flores,XXXTENTACION,1813584,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,9/1/19
149,How to disappear,Lana Del Rey,1798859,https://open.spotify.com/track/4qUtC2BwFC154Ha8YQRrkk,9/1/19
150,Fear Inoculum,TOOL,1796790,https://open.spotify.com/track/39zWYYZStDgWi32sOU9AX4,9/1/19
151,BUTTERFLY EFFECT,Travis Scott,1789427,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,9/1/19
152,Congratulations,Post Malone,1788657,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,9/1/19
153,Act Up,City Girls,1787692,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h,9/1/19
154,Dancing With A Stranger (with Normani),Sam Smith,1786954,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,9/1/19
155,Time - Edit,NF,1776685,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW,9/1/19
156,ZEZE (feat. Travis Scott & Offset),Kodak Black,1768125,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,9/1/19
157,California,Lana Del Rey,1767503,https://open.spotify.com/track/7oTE1KmtU2ml9zBhv9Reao,9/1/19
158,Beer Never Broke My Heart,Luke Combs,1763710,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN,9/1/19
159,All Girls Are The Same,Juice WRLD,1758064,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,9/1/19
160,It’s Nice To Have A Friend,Taylor Swift,1755521,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm,9/1/19
161,"Left, Right",Lil Tecca,1752408,https://open.spotify.com/track/0HJvoOkpflwYJb21VkTmGD,9/1/19
162,Moonlight,XXXTENTACION,1745177,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,9/1/19
163,Big Rocks (Offset feat. Young Thug),Quality Control,1742208,https://open.spotify.com/track/2JdIqJBbIiwEah4ejqIWGj,9/1/19
164,"break up with your girlfriend, i'm bored",Ariana Grande,1738653,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,9/1/19
165,Faucet Failure,Ski Mask The Slump God,1733337,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN,9/1/19
166,Youngblood,5 Seconds of Summer,1728702,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,9/1/19
167,Noticed,Lil Mosey,1722385,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj,9/1/19
168,SUGAR,BROCKHAMPTON,1719827,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,9/1/19
169,High Hopes,Panic! At The Disco,1714121,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,9/1/19
170,Saturday Nights,Khalid,1712979,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,9/1/19
171,YOSEMITE,Travis Scott,1703422,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,9/1/19
172,Worth It,YK Osiris,1702109,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2,9/1/19
173,Bohemian Rhapsody - Remastered 2011,Queen,1699219,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,9/1/19
174,Yes Indeed,Lil Baby,1683541,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,9/1/19
175,Never Really Over,Katy Perry,1680523,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,9/1/19
176,Tequila,Dan + Shay,1673460,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,9/1/19
177,XO Tour Llif3,Lil Uzi Vert,1672192,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,9/1/19
178,Shallow,Lady Gaga,1652710,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,9/1/19
179,i love you,Billie Eilish,1647895,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc,9/1/19
180,Call You Mine,The Chainsmokers,1643973,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT,9/1/19
181,Tempo (feat. Missy Elliott),Lizzo,1640013,https://open.spotify.com/track/6nBQFAIVFmAx2oZ8p6lUg6,9/1/19
182,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1639101,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,9/1/19
183,Happiness is a butterfly,Lana Del Rey,1638751,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm,9/1/19
184,Leave Me Alone,Flipp Dinero,1636561,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,9/1/19
185,Antisocial (with Travis Scott),Ed Sheeran,1635661,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW,9/1/19
186,I,Lil Skies,1632823,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT,9/1/19
187,I Like It,Cardi B,1628258,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z,9/1/19
188,Nonstop,Drake,1628173,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,9/1/19
189,7empest,TOOL,1625315,https://open.spotify.com/track/0gGfmw4csswZmFPj9YK8GW,9/1/19
190,I Like Me Better,Lauv,1622980,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,9/1/19
191,ocean eyes,Billie Eilish,1619819,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,9/1/19
192,wish you were gay,Billie Eilish,1596572,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,9/1/19
193,QUE PRETENDES,J Balvin,1594396,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,9/1/19
194,Fuck Love (feat. Trippie Redd),XXXTENTACION,1575251,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,9/1/19
195,Taste (feat. Offset),Tyga,1567961,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt,9/1/19
196,Mo Bamba,Sheck Wes,1564136,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,9/1/19
197,Boys,Lizzo,1547913,https://open.spotify.com/track/1ITsmuChPVC05ogvorAyVu,9/1/19
198,God's Country,Blake Shelton,1546810,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K,9/1/19
199,God's Plan,Drake,1544644,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,9/1/19
200,comethru,Jeremy Zucker,1543824,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,9/1/19
1,Circles,Post Malone,18574069,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg,9/8/19
2,Saint-Tropez,Post Malone,14926901,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV,9/8/19
3,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,14921150,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09,9/8/19
4,Enemies (feat. DaBaby),Post Malone,14419790,https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR,9/8/19
5,Hollywood's Bleeding,Post Malone,13769233,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9,9/8/19
6,Goodbyes (Feat. Young Thug),Post Malone,13091332,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,9/8/19
7,Die For Me (feat. Future & Halsey),Post Malone,11784859,https://open.spotify.com/track/59PYPDxTbqJpiGfyogPb5h,9/8/19
8,On The Road (feat. Meek Mill & Lil Baby),Post Malone,10982542,https://open.spotify.com/track/0hGH0S74Eoyv6mXZcOKtdQ,9/8/19
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,10694200,https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy,9/8/19
10,A Thousand Bad Times,Post Malone,10355405,https://open.spotify.com/track/3hFG4jR5stnIQJDI64KlJY,9/8/19
11,Ransom,Lil Tecca,9850962,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,9/8/19
12,Allergic,Post Malone,9447755,https://open.spotify.com/track/4LIbjDbLweGCrHVw8QbMSb,9/8/19
13,I'm Gonna Be,Post Malone,9341772,https://open.spotify.com/track/4hDoWaIklSVAKLocU3IDBr,9/8/19
14,Staring At The Sun (feat. SZA),Post Malone,8960342,https://open.spotify.com/track/2leIuE4fdcJoNMSKu5Yr7a,9/8/19
15,Truth Hurts,Lizzo,8053220,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,9/8/19
16,Wow.,Post Malone,7746001,https://open.spotify.com/track/2ve5NyzWHUbIYxL33goCX7,9/8/19
17,Señorita,Shawn Mendes,6980238,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,9/8/19
18,Myself,Post Malone,6942740,https://open.spotify.com/track/4YgtN1HasxdDlrrZIggYxn,9/8/19
19,Panini,Lil Nas X,6716794,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,9/8/19
20,I Know,Post Malone,6683184,https://open.spotify.com/track/2sfZgYusD8bBvB7qWekvSx,9/8/19
21,Internet,Post Malone,6627081,https://open.spotify.com/track/4RzpCjByV1NWUGKVQGuej6,9/8/19
22,No Guidance (feat. Drake),Chris Brown,6496849,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,9/8/19
23,Money In The Grave (Drake ft. Rick Ross),Drake,6297598,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,9/8/19
24,Someone You Loved,Lewis Capaldi,5610374,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,9/8/19
25,The London (feat. J. Cole & Travis Scott),Young Thug,5432065,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,9/8/19
26,Lover,Taylor Swift,5081004,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,9/8/19
27,Baby (Lil Baby feat. DaBaby),Quality Control,5053615,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,9/8/19
28,bad guy,Billie Eilish,5012662,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,9/8/19
29,Hot (feat. Gunna),Young Thug,4919025,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,9/8/19
30,Suge,DaBaby,4876035,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,9/8/19
31,Beautiful People (feat. Khalid),Ed Sheeran,4857010,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,9/8/19
32,Bad Bad Bad (feat. Lil Baby),Young Thug,4806315,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH,9/8/19
33,boyfriend (with Social House),Ariana Grande,4724348,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,9/8/19
34,Lalala,Y2K,4512470,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,9/8/19
35,Good as Hell,Lizzo,4495504,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,9/8/19
36,hot girl bummer,blackbear,4459069,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,9/8/19
37,Did It Again,Lil Tecca,4407811,https://open.spotify.com/track/6alCTRgBPoeAFi2N4il9Q4,9/8/19
38,How Do You Sleep?,Sam Smith,4277902,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,9/8/19
39,Liar,Camila Cabello,4200702,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,9/8/19
40,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,3944249,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk,9/8/19
41,The Man,Taylor Swift,3864333,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70,9/8/19
42,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,3837358,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo,9/8/19
43,Ransom (with Juice WRLD) - Remix,Lil Tecca,3811261,https://open.spotify.com/track/0DZJACISivjWjscIp5Kg1q,9/8/19
44,223's (feat. 9lokknine),YNW Melly,3773368,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,9/8/19
45,Pop Out (feat. Lil Tjay),Polo G,3743717,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,9/8/19
46,Slide Away,Miley Cyrus,3725425,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf,9/8/19
47,You Need To Calm Down,Taylor Swift,3724763,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,9/8/19
48,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,3537619,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS,9/8/19
49,Love Me,Lil Tecca,3482193,https://open.spotify.com/track/3TLwAp3uX1nKsVxrDhNPOL,9/8/19
50,Motivation,Normani,3256485,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,9/8/19
51,Talk (feat. Disclosure),Khalid,3236992,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,9/8/19
52,Old Town Road - Remix,Lil Nas X,3234298,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,9/8/19
53,Cruel Summer,Taylor Swift,3180122,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,9/8/19
54,MIDDLE CHILD,J. Cole,3172826,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,9/8/19
55,F.N,Lil Tjay,3165198,https://open.spotify.com/track/0UPBidRYcgJ2mjZlk08V8x,9/8/19
56,China,Anuel AA,3033674,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,9/8/19
57,"fuck, i'm lonely",Lauv,3021233,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,9/8/19
58,Dance Monkey,Tones And I,3011501,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,9/8/19
59,Shots,Lil Tecca,2987729,https://open.spotify.com/track/5xjei7JnROsAzLY2a7RdZU,9/8/19
60,I Don't Care (with Justin Bieber),Ed Sheeran,2975139,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,9/8/19
61,EARFQUAKE,"Tyler, The Creator",2963685,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,9/8/19
62,I Forgot That You Existed,Taylor Swift,2927142,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN,9/8/19
63,Shameless,Camila Cabello,2882584,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1,9/8/19
64,Babushka Boi,A$AP Rocky,2833246,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7,9/8/19
65,SICKO MODE,Travis Scott,2827228,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,9/8/19
66,It's You,Ali Gatie,2810450,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,9/8/19
67,Going Bad (feat. Drake),Meek Mill,2735811,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,9/8/19
68,Sanguine Paradise,Lil Uzi Vert,2717898,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN,9/8/19
69,I.F.L.Y.,Bazzi,2717100,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,9/8/19
70,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2682801,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,9/8/19
71,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2659454,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,9/8/19
72,Callaita,Bad Bunny,2658792,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,9/8/19
73,One Thing Right,Marshmello,2614384,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,9/8/19
74,My Type,Saweetie,2603702,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9,9/8/19
75,Lucid Dreams,Juice WRLD,2601815,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,9/8/19
76,Teeth,5 Seconds of Summer,2559836,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,9/8/19
77,Envy Me,Calboy,2540029,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx,9/8/19
78,rockstar (feat. 21 Savage),Post Malone,2529658,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,9/8/19
79,Murder On My Mind,YNW Melly,2516627,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,9/8/19
80,when the party's over,Billie Eilish,2495309,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,9/8/19
81,lovely (with Khalid),Billie Eilish,2465479,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,9/8/19
82,Better Now,Post Malone,2464418,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,9/8/19
83,Tap (feat. Meek Mill),NAV,2459781,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO,9/8/19
84,"Go Loko (feat. Tyga, Jon Z)",YG,2421297,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD,9/8/19
85,Hot Shower,Chance the Rapper,2412106,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf,9/8/19
86,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2389910,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,9/8/19
